hotel_id,hotel_brand,book_date,check_in,check_out,star_rating,price
OVqH1xaVFJQLH1sqpOvmXzD3GHZd8CEuV0hhFMnL73M=,3,3/12/2023,3/11/2023,3/12/2023,,178.84
4A5Cio6omSOy57sArlgaPqNEGFKUYbVisG56u3BfiwE=,1,3/13/2023,3/12/2023,3/13/2023,4.5,144.5
wvsGpX04rjuma2L1uq2/ByEg4OOM4FlopCg+kCWF0g4=,5,3/14/2023,3/13/2023,3/14/2023,4.5,159.27
PXwgNgCPhWHtO25B8fKH4c0d0O0Yoj7PG73jCAsDWlw=,5,3/14/2023,3/13/2023,3/14/2023,3,179.9
lKi1K/zE6l3fwFarHr98YBS+bntU4+dyAB+yc51nTWw=,2,3/12/2023,3/11/2023,3/12/2023,4,168.07
O8HgIq63+n05CliaP+Efkgrjkhm8VEOQG21oBtyChc4=,3,3/12/2023,3/11/2023,3/12/2023,4,192.42
gC1yHAuem/FXWc+1ukuch/LLbrgdECHYSEPHNnrHnQU=,1,3/12/2023,3/11/2023,3/12/2023,3.5,159.62
ILH6luRZ6mZS+qZnHN8dn1WzALX9E5q4fijRh+fOeRk=,5,3/14/2023,3/13/2023,3/14/2023,3,149.26
rY/DAISQHHI/HHBzLdL8kgkbp4fT24aeZI7JG5OWWNQ=,1,3/14/2023,3/13/2023,3/14/2023,3.5,61.89
BJv9z73MfvnwF+2oUTXACHB2GBTEGZTMOkQOnsK9u3Y=,5,3/13/2023,3/12/2023,3/13/2023,4.5,71.95
nsaC5I5v655CupRd9AtJdV5bclCRj6oxGx5n/qicP4M=,3,3/12/2023,3/11/2023,3/12/2023,3,108.61
Co2D6cfGA6AOoOpvPD+kkBqs8iB8RVbhkcBGzxW1a0g=,2,3/12/2023,3/11/2023,3/12/2023,3,243.22
Zc9d1HGRzyyPgG96ZNQq6J6PsLgE0q97TtBiw9WvO50=,3,3/12/2023,3/11/2023,3/12/2023,,232.01
OLtcMi1ykVJM4Ptc+GWKC3SKBjfX++ToBPdKLq0qK0g=,5,9/26/2022,1/18/2023,1/19/2023,,136.82
LJcsdsL4m6EviYGC6cWibehBTumMkMsIG/2TJG+18YM=,3,9/14/2022,1/8/2023,1/9/2023,4,304
Ms+2b61p67KWXWPMtoW95y4/AReRH8i+OKQvLgksYlo=,5,9/16/2022,1/8/2023,1/9/2023,,257.23
uvIWiuWsYUxOakIKaOKU4RXREAmnvssNMXbyVdUbttk=,2,9/18/2022,1/5/2023,1/7/2023,,289.97
dvrvvaxaG6VzLlvWghyD1seYguRIHnZ+BqodtZWShKM=,3,9/14/2022,1/5/2023,1/8/2023,3,393.94
THYvECNjB/iDtE8vWRiR4+cTvI1QwzLn3KglMzHLXiw=,5,9/24/2022,1/23/2023,1/26/2023,,513.54
sxUXMfVkG2WBKndIjnOvs8XJchlF06ie7BycROdDusg=,5,9/25/2022,1/24/2023,1/26/2023,,474.9
VdL7sP/gYnaN0Z0nzid3KfGNGNIfyhAAuHD9Uya7AfU=,2,9/22/2022,1/24/2023,1/28/2023,,1933.32
4EMBwjmC3ZSHHNwBJEbugSCQ5sNIdN+NDhs74sbjxxw=,3,9/26/2022,1/26/2023,1/27/2023,2.5,158.47
4EMBwjmC3ZSHHNwBJEbugSCQ5sNIdN+NDhs74sbjxxw=,3,9/24/2022,1/24/2023,1/25/2023,3.5,375.83
Q0KabU2x+G3Xmcv+D9/yi270ua5bvvBBH+o5FWetYpA=,2,9/28/2022,1/24/2023,1/25/2023,4,147.07
Lishtzlpjc00IjV3QjWuq86WqOQ2e7e8PtsNtK7aDnk=,5,9/15/2022,1/8/2023,1/9/2023,3.5,88.58
CLG3nvRM0+gRPWz3lnrOS8Dgj114p5SYahjN+3CuuCk=,4,9/18/2022,1/23/2023,1/27/2023,,426.78
hcuZieFaWWaRHR0qiKbjtHzf7f1WH20QsEljovsbdSY=,5,9/14/2022,1/1/2023,1/2/2023,,517.73
Zp1ZnGQrH9KGtY6SPjqDZ7JJUfxCyvDFdA48NBitCaQ=,5,9/15/2022,1/24/2023,1/30/2023,,3180.31
fzjUL+ZIpw22v9JYhNyvmkfhlaHJKytx/tE6I8s6Hsw=,2,9/19/2022,1/24/2023,1/27/2023,3.5,689.52
OlOLtfUwwVzOfmuEBkUAD8hpehlFMoEqGWUnEKjvVQk=,5,9/23/2022,1/13/2023,1/14/2023,,171.83
Zp1ZnGQrH9KGtY6SPjqDZ7JJUfxCyvDFdA48NBitCaQ=,5,9/14/2022,1/10/2023,1/15/2023,,742.92
Fd7/hlzrxRBPK0J0WhaHsKSfPRRtQZSUUciBNdXDdfM=,5,9/19/2022,1/23/2023,1/27/2023,4.5,434.33
gn/Xs21nA970Oq02jg06l5wGoJ4IY3mexXr8+jEuQp0=,5,9/15/2022,1/26/2023,1/28/2023,4.5,428.36
7JRfibfncKHNyZh3/3DmtuYMBJUuvpbqjUS3E4dyR3s=,4,9/25/2022,1/26/2023,2/6/2023,3.5,4119.71
2U4XPP7wAj828TLsqXLURC3iTjNuyOEu1xwgu1SM5UE=,5,9/19/2022,1/11/2023,1/14/2023,2.5,674.75
0AUIvVHSicG3svJX70ijr20VZCnAS/ivqaFnIO8IyVA=,5,9/24/2022,1/11/2023,1/12/2023,4.5,108.88
woQYlL1CwxHHKjEzHhtFx076Mt9XJSYzpOm66+BFqCM=,5,9/15/2022,1/7/2023,1/9/2023,3.5,249.47
p6++Mn6hG61M5bd96Wybz++5Zb+2t6f6Z20uVINhur4=,4,3/7/2023,3/11/2023,3/13/2023,4,351.63
5NGxaeEdNluUo8jVaSMhVRH8xxBLVrQP4St9dCIcHwQ=,3,3/7/2023,3/12/2023,3/14/2023,4,406.73
YU+vGZYi72+y01yw26MKx1ql0wnj8HUVFITCsaJxyTU=,3,3/7/2023,3/13/2023,3/14/2023,3.5,197.16
GCkmmXKp46NVTD6bdM4i/TheYaO94HEonVJgDAk31HE=,3,3/7/2023,3/12/2023,3/13/2023,4.5,313.54
KCm3/GrRD7EA85ee9ppKrVLXM/c9xm6endEf25z+/U8=,3,3/7/2023,3/12/2023,3/13/2023,3.5,74.4
ZTsM9ESanweavHOEIe91kLhKAJlPXPLNsobGYrQPrwQ=,5,3/6/2023,3/11/2023,3/12/2023,4,114.59
TI3KDnT2m9Pkc9FFnGHmqLEcErzSXSrYHl2FRtIHq+M=,4,3/6/2023,3/11/2023,3/12/2023,,794.7
noy/tEL2AUunoZCBVB9KfyTbKiMgqdC+es5kMrLbk2M=,3,3/7/2023,3/11/2023,3/13/2023,3.5,469.33
tHpMmwcbQUpq+Ujn/aj1cD6k/6nUStqDhI4HWheEplg=,3,3/7/2023,3/11/2023,3/12/2023,,518.93
srXC1itsHxGhDq2gdMiz/v03RgRw03V889wAGqeQJ+4=,5,3/7/2023,3/11/2023,3/14/2023,3.5,665.35
Amitw6ZFfm3oO02ahe2zcWGQvlkOM0n4KG6deZHK1+U=,1,3/6/2023,3/11/2023,3/12/2023,3,208.46
sYUWVJR0+rORW4KH+Ff2tVaVzpnb0l5LVcnlflSMiic=,5,3/6/2023,3/12/2023,3/13/2023,3.5,213.89
M+EqbpYTLf9/CxIu03PlUDCM/cd6HdeIV9l+lPcXyAM=,3,3/7/2023,3/11/2023,3/12/2023,,102.9
0v4gALlMIDyqtKM9MaXvW/p4E0sNsJIvzlLuZ2X0Ql4=,4,3/7/2023,3/13/2023,3/14/2023,3,80.61
euCGX1NSjd91C1co41cOBxPLI1p4LsE4fkIsv51+OKc=,3,3/6/2023,3/11/2023,3/13/2023,3.5,544.56
HD32RuXcYo5xBUhq6Aqx1Mq3eDPgBTKNjCSrlbrtytw=,4,3/7/2023,3/11/2023,3/12/2023,,236.4
Xwumhh15kii9pGePXYOTbSu3Lc1qVYBliKLSWSUjoMc=,2,3/6/2023,3/11/2023,3/12/2023,4,70.34
I/H6f1M8GrgTEx4as044i1+U7lxyUkjqj5J4fbx90SA=,5,3/7/2023,3/11/2023,3/12/2023,,419.28
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,4,3/7/2023,3/12/2023,3/13/2023,4.5,35.85
A1yZmb+44gEvNDRMAsxDh7lLlGwwTbKY12Hj/lKIGL8=,5,3/6/2023,3/12/2023,3/13/2023,,244.82
S8qDQHwug3e9FUxeRDvvoZTftbLjqcUFeQD4KPRCFPE=,2,3/7/2023,3/11/2023,3/12/2023,2.5,276.48
DwZ8q40hHhtrxNjUC6lKbMw8lDolohwz/K1CqqyllgE=,2,3/7/2023,3/11/2023,3/12/2023,4.5,78.03
5xvwgc7PNMpLMDNAPt5EiijDKTa6942aI8MYqE+2gDo=,2,3/7/2023,3/12/2023,3/13/2023,4.5,125.66
M9+jUWSPyqpax8jlcYiH8dFh2b6wrp1ezHY0ZC27Xu8=,5,3/7/2023,3/11/2023,3/12/2023,4,99.23
SZFwuHIXX1xp68/3TX9u9O13gW8iHf03/Nwuh1xzsdQ=,5,3/7/2023,3/11/2023,3/12/2023,,241.49
E3TLoT7oHaay4FLhLbmvQg0Cm6tFS3uI3Hu3soEaa+A=,5,3/7/2023,3/11/2023,3/12/2023,,223.82
7nkedDEn7I08aQAqfkn48iMB7Q69encU1e/YCUeR8uM=,5,3/7/2023,3/12/2023,3/14/2023,3.5,177.73
Zkro1T6lY0KU8Vu9VD/FTv3D2V/W3Pj7JfRKkyQN6xc=,5,3/7/2023,3/13/2023,3/14/2023,4,276.51
QC1RsN6Ux9LJN8Nu2o8F8iWn9r5NdJT+Ob2oL9bJatw=,2,3/7/2023,3/13/2023,3/14/2023,3,184.08
lno1KACKwHMd30ptlueIZ5hcOQY8SmT0Bq9tJPbosVA=,2,3/7/2023,3/13/2023,3/14/2023,3,345.7
BxBadSRDtr46+/ZgKIRKz8hsew046QimGeDOnDVH6Kk=,5,3/7/2023,3/11/2023,3/12/2023,3.5,193.78
Y+rWchX4RVjFZ0490gu+gcq77filhTs5qc4m0gSyfac=,5,3/5/2023,3/11/2023,3/12/2023,,230.29
gKIUyy67XaFEcjtSTfgrmSOE1cPrJBJDWlZNlEWb8Kg=,5,3/7/2023,3/12/2023,3/14/2023,3.5,429.35
FZl5oGL88UDP0osimGzAZ3/p7GGiJGfeFycKSJDEBzc=,3,3/6/2023,3/11/2023,3/12/2023,4,158.77
sW40t8vdzOFYIHyQE6zlilCMiAHCGqHr2hL4h7z4NiM=,1,3/6/2023,3/11/2023,3/12/2023,4,189.51
/GCqiLqkaBMtogCetgRvQSx4zIw1M1SJnZWF97b5/zA=,2,3/7/2023,3/13/2023,3/14/2023,2.5,73.76
EE1GDXFXJzzct0z1UWZimyoPc4rf3HlxF2EYCruMdjo=,1,3/7/2023,3/11/2023,3/12/2023,4,250.98
4llaMuT6/4Xd2AhLfwhSARFLd5k8U83Ghhd/izW/4G8=,2,3/7/2023,3/11/2023,3/12/2023,3,175.79
rYo+S2wzNG+4AiiFTr+jo/jE7RZ792oHO64ac33Zzl0=,2,11/28/2022,1/23/2023,1/26/2023,3.5,567.34
M0Zfq+U9yLWooTM0U5vDHNOrTrWSsaJ+k7NoXafAa90=,5,11/25/2022,1/23/2023,1/25/2023,4,674.48
O6q7kCfXdpPMlMk5KEBafUF9cD4ZZMojsrnEhixnDug=,2,11/18/2022,1/13/2023,1/15/2023,4,429.73
PaQYlq+f2rGpZ50/vZv8WVk4ymhQ8W1YaoyZJc8Ph3Q=,5,11/22/2022,1/9/2023,1/19/2023,3,947.87
/Ea8e30y7aWQUSh6eslUyv8VtS89CM4MeZyYySWEo0I=,4,11/15/2022,1/13/2023,1/15/2023,3,400.63
Z8OCqsJ0GU7wPmkvZTXD+yUlyP0CVNaIOisYP+82gM0=,5,11/19/2022,1/6/2023,1/8/2023,2.5,425.9
+dh4hvR7NJrapPVviV6E8EQOMObKEhoRNiOLV/TGYZo=,5,11/26/2022,1/13/2023,1/14/2023,4,170.26
b9pPLHzb+VjsHIZoA9vbwD1t9jJiS/+FXawQgYDXi1c=,5,11/24/2022,1/18/2023,1/21/2023,3.5,600.54
u6e9bHWVSoN0lfn7rDRiFaKdGMgkbCmXrkuZ1Jwa1YU=,3,11/22/2022,1/13/2023,1/14/2023,,142.41
mxdG7gnwda20OfvWzOoJowh6Br7hImWUbmm8CnGusTE=,3,11/28/2022,1/26/2023,1/28/2023,,479.35
3xwW6wnjqnTvFr5KlzRETf1B6zStg3Yy6x9cYaC2dyE=,5,11/19/2022,1/7/2023,1/10/2023,,2924.38
YO476F3646TWoTAd6ppBr5v179UQXwtzuj6OmNz2fAE=,3,11/21/2022,1/26/2023,1/28/2023,,1153.94
iaF/A0k8dXSPLdOzUGU6Fj3z2YN0i/EW4EqS+oLSYK8=,5,11/22/2022,1/10/2023,1/11/2023,,667.79
GB81oTQC6LSBmaEP80Lzweo+CI4QOFz5JWeEzGgBJVg=,2,11/15/2022,1/5/2023,1/8/2023,4.5,757.54
JJZas71syhaub8SDSW9kOHDIob+jPNHQS3Sjp4awyhU=,1,11/17/2022,1/13/2023,1/16/2023,2.5,646.5
3HJ5BkfhQGVBIad2dCzsv2GP8EZOCjDLBen6GSccZgc=,1,11/20/2022,1/11/2023,1/12/2023,3.5,84.82
3HJ5BkfhQGVBIad2dCzsv2GP8EZOCjDLBen6GSccZgc=,1,11/19/2022,1/10/2023,1/11/2023,3.5,324
vsLowg+riH1eDlTuX8avgqlk/v0lZotGAqpYsF6D+EM=,1,11/25/2022,1/23/2023,1/24/2023,2.5,77.96
lK1CV7Daw+/KJzKtSVC6dCzxPpliNBKi39RS++WBm20=,5,11/27/2022,1/26/2023,2/3/2023,4.5,2114.69
4RJ5Wurv+WROuL97to76KBkHHM5yDNBy/zIUz7RV4RI=,3,11/22/2022,1/10/2023,1/11/2023,3.5,188.14
0Ny8m8PGd7sEvr689E53eFUcgPYYjrs5b7/ekSao2v0=,4,11/23/2022,1/23/2023,1/24/2023,,1479.5
sYwnCeeqNduVEmwqtpdxMUXARv6C7soXn2QHGHeobec=,4,11/23/2022,1/18/2023,1/21/2023,4,575.53
I7G+A1AJli/bo3AAmUyjBkWnZzix2guqNoIKGRLKbyY=,5,11/25/2022,1/23/2023,1/24/2023,,612.98
tlQdmpodKe9wF+XXIE88BBv7dzCZd5+lbnx5TcuFQRw=,4,11/25/2022,1/23/2023,1/25/2023,,610.9
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,4,11/19/2022,1/8/2023,1/9/2023,4.5,15.02
twI7bHNkBNjOuuVJ3UNZ/6IMO1ie2W8kVKfh/nO+AsU=,5,11/20/2022,1/18/2023,1/22/2023,4.5,925.36
kE0kzjiQgFAuo7/DWENbhgsAN7YWebsvmgofomudQI0=,2,11/21/2022,1/8/2023,1/10/2023,3.5,797.02
kI5Vp0q2D6RHydyWC0f9pWGW7Ul1HYHzAviQacMGN4U=,3,11/23/2022,1/18/2023,1/20/2023,4,112.77
/oM04OBRqDTb1YfzUaLvhLZ6SNSy4dkra01MhAxomIQ=,2,11/28/2022,1/26/2023,1/28/2023,3.5,318.26
aHWXr2wcS1Cf87IPJzB2O0ZiGFNVJHNYaDeFCDz8uSY=,2,11/16/2022,1/26/2023,1/28/2023,3.5,469.09
GXPygroq/UenwCfeCZHk1TvAa4QXgoD3RMY+ibFI5q4=,2,11/20/2022,1/13/2023,1/18/2023,4.5,1053.3
MFmg3+7+l6ognbtfINBekfEgQ2FiJIXiYOpeqFWEkEI=,2,11/15/2022,1/2/2023,1/3/2023,2.5,140
TW6FXNpb3yP+i/iMGZqbUkayKLnj2WsgkS+IjJ3bpDw=,1,11/19/2022,1/10/2023,1/12/2023,4.5,490.59
mHWGaygKvZz6J/wx2oJ6/CSkVid81YUrpuaup/Ol+wE=,2,11/16/2022,1/6/2023,1/9/2023,3,315.38
G+rFeJ4KUsWMXj7xz+WGRArFgqYVquYIOdhEvgvpuTg=,2,11/20/2022,1/10/2023,1/12/2023,3.5,432.19
pl2vx9lLJHa8eXxAVpWAzMpkJ8YBR7BNdZjvOdGxVDs=,2,11/18/2022,1/24/2023,1/25/2023,2.5,269.84
Yn6zTbHJEdVDIXdvAogLRw0mnJmgSXi6UdiZPKVrCck=,5,11/18/2022,1/9/2023,1/11/2023,2.5,305.16
++2MjZrcajAE9ZfwYWaksvStitlI7od5h2izZVi94Tc=,2,11/21/2022,1/11/2023,1/12/2023,,197.41
iEv9qw01zgkA+vhbOFmV7nDoM6CF25bFTZ8Q/f8Xrbk=,5,11/22/2022,1/23/2023,1/25/2023,3.5,259.32
F2gEYNoBeobjOBM/1UYp/bBfE2qm6GygCxae0+Yx5to=,2,11/17/2022,1/7/2023,1/10/2023,3.5,330.59
ND3RGk7FDOzbtBRmUxIpXofiquHv9AMP4zE5i5/BphU=,4,11/20/2022,1/23/2023,1/27/2023,,1741.95
R6W5kmN+7zTQtBqagsY2SqXlOc2r9cZX6Nhw2O284G4=,5,11/17/2022,1/9/2023,1/10/2023,,486.79
0Ny8m8PGd7sEvr689E53eFUcgPYYjrs5b7/ekSao2v0=,4,11/25/2022,1/24/2023,1/25/2023,,1253.09
SZFwuHIXX1xp68/3TX9u9O13gW8iHf03/Nwuh1xzsdQ=,5,11/20/2022,1/9/2023,1/13/2023,,1181.9
DoBGveOovmrAR1qoW9SSMT+XG/mVTmbwwQP/pxrWFt4=,3,11/20/2022,1/18/2023,1/20/2023,,646.06
RPkBYe+I4mT4mD67LYANW6fM0GZ7MUu4l4m4hmnMJO8=,1,11/20/2022,1/7/2023,1/9/2023,3.5,260.88
YdTJLKZiGr8Sn44sAfHPT+3Mk4CwHh9nCJjENq0hMSw=,5,11/17/2022,1/6/2023,1/10/2023,,1245.27
4CQ4I3bji+5hg6U8GGPgOtr4bvIFAuC8adP6cpYahbo=,4,11/19/2022,1/8/2023,1/9/2023,4.5,67.88
eVyHX6sfKwd1KElhgWhos6/l+WNPwTGmGSnUsq6L1LM=,2,11/16/2022,1/6/2023,1/9/2023,2.5,304.21
trrrylgXBPyabocacRafEzMg4wRTqNGrpkO0+9tVCXg=,5,11/15/2022,1/5/2023,1/10/2023,3,709.65
OFZm8UzVEFZYoqEpJIcWMIR+jbEyDs/Tacg7eu1hXZE=,2,11/23/2022,1/13/2023,1/21/2023,3.5,2942.42
EYD4clKDI2GiTHrhqewgbjCIpWWTGKMK71OD435Jq84=,2,11/21/2022,1/26/2023,2/5/2023,3.5,3127.31
Pzn/E+u7BkzuKqXEKvk0YawlmGh0kx60z3TkOIn8x4I=,2,11/15/2022,1/13/2023,1/15/2023,2.5,503.2
MDhNNNUM+hno4M87F3IwErtevbSQ/QJjYiaEtKMzWYw=,5,11/19/2022,1/24/2023,1/26/2023,,650.33
Hx9WAArR+wS2r+zEhz76eGP/+kxU2aOtmIoEssxmrOQ=,1,11/21/2022,1/26/2023,1/27/2023,3.5,77.69
EXkJPE8rADy2Gs/74NBX1f56HcIdhhca7BkV929vSWA=,5,11/27/2022,1/18/2023,1/21/2023,4,832.59
quwvnHRFR5LgPvA6YVp9zrcN1kjkSOBclFCKP3wV0s4=,2,11/16/2022,1/9/2023,1/12/2023,3.5,742.43
XYNaWChqbFKCC7//la6rHTot9Cyon/K4h6tW39J/bc8=,5,11/20/2022,1/11/2023,1/17/2023,,1452.96
HQ1iPRAf0d3r7FZwYyIsFJsbZwZbi4G7Sx505eufOqE=,4,11/21/2022,1/9/2023,1/15/2023,,7566.39
pYZasTjSZ+5KlsCtmR6pszUeBmJVR7cqzEpopKZMjUQ=,5,11/20/2022,1/24/2023,1/29/2023,4.5,1140.79
5uEhZgNxJCltn8Fr3xlyPOPOjvskTOnkI67Ut7PXg8E=,1,11/18/2022,1/7/2023,1/13/2023,4,1477.92
lMR3Dd9p2YYKeo97MTZK4qTTM2Wu164T2g4orLPRFbI=,2,11/19/2022,1/5/2023,1/7/2023,,206.74
HwHIeav4isW8pBL9LywY1u6nrQtK+6MezilrU+ra8RI=,2,11/19/2022,1/5/2023,1/6/2023,,923.35
VIzvTt1+khbknD7iw61C4Lh34mrHpkbTYwvmiiaK0J4=,5,11/21/2022,1/7/2023,1/8/2023,4.5,448.73
VIzvTt1+khbknD7iw61C4Lh34mrHpkbTYwvmiiaK0J4=,5,11/17/2022,1/3/2023,1/4/2023,3.5,632.82
Q4MM0AAS9+uZz0rL1OuxuKR346h0QHqQ9uEZIYSobL8=,2,10/12/2022,1/7/2023,1/8/2023,,455.52
c0QtkKqQdOTEweQCmHiD5haCfigaLgua8+QL4MIhq/Y=,5,10/11/2022,1/9/2023,1/11/2023,2.5,830.56
XZEOJt0hdevHhVlIYbMENSUVHuh1Qp9oTYPUKSc0rY0=,5,10/9/2022,1/23/2023,1/24/2023,3.5,301.2
tsumGoZ4H31Hfj1bwNdgNlRmirFXzYbtTZeOgfMc9I4=,4,10/14/2022,1/10/2023,1/17/2023,,8003.94
pgpTlBrpbPrTZYpnp1+uNzLWOWW/D+qr/D8xnujbEII=,3,10/8/2022,1/7/2023,1/12/2023,3.5,1251.86
6mLZXS1uKXWl5c+aoGiyiKDGyTTGn7rC/JZBuk4Jg7A=,3,10/6/2022,1/8/2023,1/17/2023,4.5,3764.64
Y+rWchX4RVjFZ0490gu+gcq77filhTs5qc4m0gSyfac=,5,10/8/2022,1/23/2023,1/29/2023,,1222.15
Y+rWchX4RVjFZ0490gu+gcq77filhTs5qc4m0gSyfac=,5,10/10/2022,1/26/2023,1/30/2023,,10019.79
D3Fzs1g4240uJtW74dJ5quIFLj6ey2Qcd6JfGllMUM8=,5,10/7/2022,1/7/2023,1/9/2023,4,179.27
X2gselfHOD2J6BCOHaO+aiZqiPq7642Qhb3cTpq8BHA=,1,10/19/2022,1/24/2023,1/30/2023,3.5,2238.75
DQ8hg5IzduPc6kch/e1/aq1WstkdYpXslxd2HyFaaeU=,5,10/17/2022,1/18/2023,1/19/2023,3,197.74
DQ8hg5IzduPc6kch/e1/aq1WstkdYpXslxd2HyFaaeU=,5,10/12/2022,1/13/2023,1/14/2023,4,240.24
XId2VRZql7EX7GpfffQwxyqCnIOe9TUz5q9nah1TPQU=,3,10/15/2022,1/18/2023,1/21/2023,2.5,1967.4
2nLcdmjBDBsCoSbF8AEpwzuYCubFzMDunw6l6pKPyNE=,5,10/6/2022,1/6/2023,1/7/2023,3.5,224.23
WCNE9ycrvHikKn+23mk23zc8bOT/FLpksBRR6MIAAMw=,5,10/17/2022,1/23/2023,1/26/2023,3.5,759.9
oknNFVQoBzpGq/EDwaJPbOfQsiDW47eiv1Sj9ZLAZmI=,5,10/8/2022,1/3/2023,1/4/2023,3,329.08
/bITaZQuMWWslpRBVqpZW4DmhYPt8gceRlpyNazRlvs=,4,10/18/2022,1/23/2023,1/24/2023,,710.43
Z2Py4Q0d4LlRK70bhfZfo+DV8RUEI55lcZUVVc+BY7Y=,2,10/20/2022,3/13/2023,3/14/2023,2.5,392.69
gjqaFf04BJLcOhOl28ZT93w4bZW/gj03wboBMEmOjiA=,4,10/13/2022,1/11/2023,1/12/2023,,325.88
1IXAzUE69aRjgBMLMvR3ePFp7QlvcME9FY5J9E2cHxc=,3,10/6/2022,1/23/2023,1/28/2023,,3395.68
xHGAl9XcftxfxGpz0zmn5UgUkWUvcvbcR5I/AnXRCeI=,5,10/8/2022,1/8/2023,1/10/2023,4,439.37
qR/d3qt3WwRueLMGdFYn7gIVikn2LvB9TmyKQRvF+5U=,2,10/7/2022,1/23/2023,1/26/2023,,581.8
pMM3HPWB5NmRsV67WW2xT0wM86MwNX/rnLrAfEhTGiI=,3,10/18/2022,1/23/2023,1/24/2023,3.5,246.68
Lg8tGyact73vmm3Ys32Js0DnAl+UrqnbYSbcZBT8lxM=,2,10/16/2022,1/11/2023,1/12/2023,,268.27
q/Py+w4o3gVsKfBvhDCaQxrC9CFiBczxMnxzvBC7PRM=,5,10/8/2022,1/5/2023,1/12/2023,,2185.12
QkL/vU/rLhyHyhNCGpokQFB9oNr2bTeLQBgIsVQ4bQ4=,1,10/11/2022,1/10/2023,1/13/2023,2.5,512.5
TDGeT9A+4KWKrS74Jg/YYbYDkDBIQKRKiPEIW2pcET4=,5,10/9/2022,1/11/2023,1/13/2023,4,649.58
UWr5G3k3sHF38qBEygY3AjuKtbdjckDc0/4BsvRAXM8=,3,10/9/2022,1/10/2023,1/11/2023,,260.84
jJPrQje5Dz63dSYNkae3MhbKlfl/lHsnMACpCwLB8i4=,5,10/10/2022,1/10/2023,1/12/2023,,271.23
/3bx2gladcjGq/OQrJH6F2vN5fWCpkG+AGObeiGrvSU=,5,10/20/2022,3/12/2023,3/13/2023,2.5,130.77
VbhOzvhN3iRvSVBTm7+prVVFPSky2RULvglACoeejgE=,5,10/19/2022,1/18/2023,1/22/2023,,375.41
t3YKqBPNZHcW2j5C08wGcvn7O1OQ4aJjibQ4i4d3Wp0=,5,10/11/2022,1/11/2023,1/12/2023,3,276.82
x7zyIwn4LMkkEDeAWsNVlg5783CGYkkMbE+qu2Zktbc=,1,10/9/2022,1/6/2023,1/7/2023,2.5,132.54
tnrC1pTewcALCvWhfDLtbXBAvOBaUHjts8o+L6S9Z0Y=,5,10/6/2022,1/26/2023,1/30/2023,4,1410.84
8G8IfZvQyDui2/FpvScZeeXCi7BhNzn3c5UQ9YHM9+s=,4,10/18/2022,1/18/2023,1/20/2023,4,811.05
sPCuOb1lAHMWKPoglYkwYUUTNCZjLkxP2rulACx6uNE=,5,10/10/2022,1/10/2023,1/16/2023,3.5,1973.79
93DnVPYraqt5W2/9CXY6UxEUeyOdn3tCJrz1PiaLpa0=,3,10/15/2022,1/26/2023,1/28/2023,,192.01
rqNG7PQOuHt3PPiXggosAObSIpecqC7r3xsNZR8WbgY=,3,10/20/2022,1/26/2023,1/31/2023,3.5,900.65
+/JPksmIRP74OMWb/IXh9g3LDVkN9GijQ19/POvNSjo=,2,10/10/2022,1/10/2023,1/12/2023,4,544.47
UkLkWZHRGMWg2l4AnEWzyXcq48qeGgK33Fb4TSFhuIM=,1,10/18/2022,1/13/2023,1/14/2023,3.5,418.54
1zb6HPn9LGvzDlhKCuCfeT4SOtapWUoOYbkyXJ9FPA0=,2,10/6/2022,1/5/2023,1/7/2023,3,2228.59
OxwQWwkvZKgDputdYiA4/MMyBMnVk8uR0zWHMDvA2fU=,3,10/14/2022,1/9/2023,1/10/2023,,264.82
2dCi3C+aWzDuy1QBkZn89FRnz9cZId0yxIrUcXEVONk=,4,10/13/2022,1/9/2023,1/14/2023,,578.18
gPy5CR/DdnqDi1Ao+bOFhzUXW61wvFTlpnmXf6zGN/w=,5,10/9/2022,1/10/2023,1/11/2023,2.5,302.14
SfIJtyIzwsRpcTbd+lv95UeDR/NdBY7sOqLzlYcZiKM=,5,10/10/2022,1/7/2023,1/8/2023,4.5,217.05
z7BL4/T46uRYUd83Aw6/ldDKJJxk1sgoXoWGkSzTFAk=,5,10/13/2022,1/24/2023,1/27/2023,4.5,1729.59
WfVIWUbJUcgZ466AFDyH1S+M6oY9HvbZNKtTmiTelpc=,3,10/6/2022,1/11/2023,1/17/2023,,1608.74
bJlc557U7uNjVSnCpIAa/IMJ7LIKIfW91ycyz02BxdE=,2,10/18/2022,1/26/2023,1/27/2023,2.5,243.77
bJlc557U7uNjVSnCpIAa/IMJ7LIKIfW91ycyz02BxdE=,2,10/10/2022,1/18/2023,1/19/2023,2.5,267.01
3wjdX71jKag01H4r6LwP3XGKp+TFXVTHRTK9ah35pbA=,5,10/8/2022,1/7/2023,1/8/2023,4.5,337.15
98ktMkFIgklZjCxIClZWeH9jUMkOHqvx3eYOlsyjeqk=,5,10/7/2022,1/13/2023,1/17/2023,4,613.7
CjCB2ZQ7EA3ViW8Fe1xrmEZwhuHbtKIgTtdoBY00hdM=,5,10/7/2022,1/9/2023,1/10/2023,4,158.2
